Order ID_x,Order Status_x,Category Name_x,SKU_x,Quantity_x,Unit Price_x,Cost Price_x,Total Cost Price_x,Total Price_x,Order Total_x,Sub Total_x,Tax_x,Delivery Charge_x,Tip_x,Discount_x,Remaining Balance_x,Payment Method_x,Additional Charge_x,Taxable Amount_x,Transaction ID_x,Currency Symbol_x,Customer ID,Merchant ID_x,Description_x,Distance (in km)_x,Order Time_x,Pickup Time_x,Delivery Time_x,Ratings_x,Reviews_x,Order Preparation Time_x,Debt Amount,Redeemed Loyalty Points_x,Consumed Loyalty Points_x,Flat Discount_x,Checkout Template Name_x,Checkout Template Value_x,Order ID_y,Order Status_y,Category Name_y,SKU_y,Quantity_y,Unit Price_y,Cost Price_y,Total Cost Price_y,Total Price_y,Order Total_y,Sub Total_y,Tax_y,Delivery Charge_y,Tip_y,Discount_y,Remaining Balance_y,Payment Method_y,Additional Charge_y,Taxable Amount_y,Transaction ID_y,Currency Symbol_y,Merchant ID_y,Distance (in km)_y,Order Time_y,Pickup Time_y,Delivery Time_y,Order Preparation Time_y,Redeemed Loyalty Points_y,Consumed Loyalty Points_y,Flat Discount_y,Checkout Template Name_y,Checkout Template Value_y
10880136.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,4548.0,4748.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-27T22:14:43.000Z,2022-01-27T22:15:31.000Z,2022-01-28T08:00:00.000Z,,,0.0,-,200,47,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839926.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4275.0,4220,4220,4275.0,4594.0,4624.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-25T19:29:23.000Z,2022-01-25T19:30:12.000Z,2022-01-26T08:00:00.000Z,,,0.0,-,30,46,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839926.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,4594.0,4624.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-25T19:29:23.000Z,2022-01-25T19:30:12.000Z,2022-01-26T08:00:00.000Z,,,0.0,-,30,46,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839926.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4594.0,4624.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-25T19:29:23.000Z,2022-01-25T19:30:12.000Z,2022-01-26T08:00:00.000Z,,,0.0,-,30,46,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10839926.0,COMPLETED,Flour & Sugar,KKFS0401,1.0,25.0,21.11,21.11,25.0,4594.0,4624.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-25T19:29:23.000Z,2022-01-25T19:30:12.000Z,2022-01-26T08:00:00.000Z,,,0.0,-,30,46,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807957.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4275.0,4230,4230,4275.0,4540.0,4599.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:23:37.000Z,2022-01-23T22:24:25.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,59,45,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807957.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,4540.0,4599.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:23:37.000Z,2022-01-23T22:24:25.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,59,45,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807957.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4540.0,4599.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:23:37.000Z,2022-01-23T22:24:25.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,59,45,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807932.0,CANCELLED,Cooking Fat & Oil,KKCO0620,2.0,4275.0,4230,8460,8550.0,8810.0,8874.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:21:05.000Z,2022-01-23T22:21:50.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,64,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807932.0,CANCELLED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,8810.0,8874.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:21:05.000Z,2022-01-23T22:21:50.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,64,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10807932.0,CANCELLED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,8810.0,8874.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-23T22:21:05.000Z,2022-01-23T22:21:50.000Z,2022-01-24T08:00:00.000Z,,,0.0,-,64,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763486.0,COMPLETED,Cooking Fat & Oil,KKCO0620,2.0,4275.0,4230,8460,8550.0,9100.0,9137.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-21T20:21:47.000Z,2022-01-21T20:22:28.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,37,91,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763486.0,COMPLETED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,9100.0,9137.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-21T20:21:47.000Z,2022-01-21T20:22:28.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,37,91,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10763486.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,9100.0,9137.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-21T20:21:47.000Z,2022-01-21T20:22:28.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,37,91,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761230.0,CANCELLED,Cooking Fat & Oil,KKCO0620,2.0,4275.0,4230,8460,8550.0,9070.0,9076.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-21T18:40:17.000Z,2022-01-21T18:38:10.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10761230.0,CANCELLED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,9070.0,9076.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-21T18:40:17.000Z,2022-01-21T18:38:10.000Z,2022-01-22T08:00:00.000Z,,,0.0,-,6,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745276.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4275.0,4230,4230,4275.0,4535.0,4538.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-20T21:02:41.000Z,2022-01-20T21:00:35.000Z,2022-01-21T08:00:00.000Z,,,0.0,-,3,45,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10745276.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,4535.0,4538.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-20T21:02:41.000Z,2022-01-20T21:00:35.000Z,2022-01-21T08:00:00.000Z,,,0.0,-,3,45,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727841.0,COMPLETED,Beverages,KKBE0301,2.0,650.0,625,1250,1300.0,5800.0,5863.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:46:01.000Z,2022-01-19T21:46:47.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,63,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727841.0,COMPLETED,Cooking Fat & Oil,KKCO0487,1.0,4310.0,4200,4200,4310.0,5800.0,5863.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:46:01.000Z,2022-01-19T21:46:47.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,63,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727841.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,5800.0,5863.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:46:01.000Z,2022-01-19T21:46:47.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,63,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727841.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,5800.0,5863.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:46:01.000Z,2022-01-19T21:46:47.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,63,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727385.0,CANCELLED,Cooking Fat & Oil,KKCO0487,1.0,4310.0,4200,4200,4310.0,4480.0,4516.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:14:55.000Z,2022-01-19T21:12:50.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,36,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727385.0,CANCELLED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4480.0,4516.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:14:55.000Z,2022-01-19T21:12:50.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,36,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10727385.0,CANCELLED,Cleaning & Hygiene,KKPT0108,1.0,145.0,132,132,145.0,4480.0,4516.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-19T21:14:55.000Z,2022-01-19T21:12:50.000Z,2022-01-20T08:00:00.000Z,,,0.0,-,36,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672845.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4275.0,4230,4230,4275.0,4336.0,4336.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,Deliver early by 5.30am,13.48,2022-01-16T18:35:41.000Z,2022-01-16T18:36:27.000Z,2022-01-17T08:00:00.000Z,,,0.0,-,-,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10672845.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4336.0,4336.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,Deliver early by 5.30am,13.48,2022-01-16T18:35:41.000Z,2022-01-16T18:36:27.000Z,2022-01-17T08:00:00.000Z,,,0.0,-,-,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10634985.0,COMPLETED,Cooking Fat & Oil,KKCO0620,2.0,4275.0,4230,8460,8550.0,8653.0,8672.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-14T21:37:10.000Z,2022-01-14T21:37:51.000Z,2022-01-15T08:00:00.000Z,,,0.0,-,19,86,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10634985.0,COMPLETED,Salt & Seasoning,KKSS0002,2.0,61.0,58,116,122.0,8653.0,8672.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-14T21:37:10.000Z,2022-01-14T21:37:51.000Z,2022-01-15T08:00:00.000Z,,,0.0,-,19,86,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616396.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4296.0,4230,4230,4296.0,4430.0,4441.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-13T22:33:20.000Z,2022-01-13T22:34:01.000Z,2022-01-14T08:00:00.000Z,,,0.0,-,11,44,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10616396.0,COMPLETED,Cleaning & Hygiene,KKPT0108,1.0,145.0,132,132,145.0,4430.0,4441.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-13T22:33:20.000Z,2022-01-13T22:34:01.000Z,2022-01-14T08:00:00.000Z,,,0.0,-,11,44,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597228.0,COMPLETED,Rice & Cereals,KKGR0425,1.0,2720.0,2620,2620,2720.0,6990.0,7016.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-12T21:22:35.000Z,2022-01-12T21:23:20.000Z,2022-01-13T08:00:00.000Z,,,0.0,-,26,70,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10597228.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4296.0,4230,4230,4296.0,6990.0,7016.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-12T21:22:35.000Z,2022-01-12T21:23:20.000Z,2022-01-13T08:00:00.000Z,,,0.0,-,26,70,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580052.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4296.0,4230,4230,4296.0,4340.0,4357.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-11T21:51:34.000Z,2022-01-11T21:52:15.000Z,2022-01-12T08:00:00.000Z,,,0.0,-,17,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10580052.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4340.0,4357.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-11T21:51:34.000Z,2022-01-11T21:52:15.000Z,2022-01-12T08:00:00.000Z,,,0.0,-,17,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543284.0,COMPLETED,Cooking Fat & Oil,KKCO0620,1.0,4296.0,4230,4230,4296.0,4330.0,4357.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,Deliver early by 7am,13.48,2022-01-09T20:28:07.000Z,2022-01-09T20:28:48.000Z,2022-01-10T08:00:00.000Z,,,0.0,-,27,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10543284.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4330.0,4357.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,Deliver early by 7am,13.48,2022-01-09T20:28:07.000Z,2022-01-09T20:28:48.000Z,2022-01-10T08:00:00.000Z,,,0.0,-,27,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10502153.0,COMPLETED,Cooking Fat & Oil,KKCO0620,2.0,4296.0,4230,8460,8592.0,8560.0,8592.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-07T19:45:23.000Z,2022-01-07T19:43:27.000Z,2022-01-08T08:00:00.000Z,,,0.0,-,32,85,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10501913.0,CANCELLED,Cooking Fat & Oil,KKCO0620,2.0,4296.0,4230,8460,8592.0,8560.0,8592.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-07T19:33:55.000Z,2022-01-07T19:34:39.000Z,2022-01-08T08:00:00.000Z,,,0.0,-,32,-,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10463958.0,COMPLETED,Cooking Fat & Oil,KKCO0411,1.0,4250.0,4200,4200,4250.0,4311.0,4311.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-05T18:58:54.000Z,2022-01-05T18:58:41.000Z,2022-01-06T08:00:00.000Z,,,0.0,-,-,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10463958.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,61.0,58,58,61.0,4311.0,4311.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4064862,893555.0,,13.48,2022-01-05T18:58:54.000Z,2022-01-05T18:58:41.000Z,2022-01-06T08:00:00.000Z,,,0.0,-,-,43,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252593.0,COMPLETED,Flour & Sugar,KKFS0702,2.0,263.0,247,494,526.0,5250.0,5251.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 8.00a.m,5.48,2022-02-16T20:12:11.000Z,2022-02-16T20:12:59.000Z,2022-02-17T08:00:00.000Z,,,0.0,-,1,52,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252593.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,5250.0,5251.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 8.00a.m,5.48,2022-02-16T20:12:11.000Z,2022-02-16T20:12:59.000Z,2022-02-17T08:00:00.000Z,,,0.0,-,1,52,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252593.0,COMPLETED,Cleaning & Hygiene,KKPT0108,1.0,150.0,140,140,150.0,5250.0,5251.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 8.00a.m,5.48,2022-02-16T20:12:11.000Z,2022-02-16T20:12:59.000Z,2022-02-17T08:00:00.000Z,,,0.0,-,1,52,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252593.0,COMPLETED,Flour & Sugar,KKFS0269,1.0,1690.0,1670,1670,1690.0,5250.0,5251.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 8.00a.m,5.48,2022-02-16T20:12:11.000Z,2022-02-16T20:12:59.000Z,2022-02-17T08:00:00.000Z,,,0.0,-,1,52,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11252593.0,COMPLETED,Flour & Sugar,KKFS0102,2.0,1410.0,1370,2740,2820.0,5250.0,5251.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 8.00a.m,5.48,2022-02-16T20:12:11.000Z,2022-02-16T20:12:59.000Z,2022-02-17T08:00:00.000Z,,,0.0,-,1,52,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Cooking Fat & Oil,KKCFO1420,1.0,2158.0,2125,2125,2158.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Flour & Sugar,KKFS0302,1.0,1740.0,1720,1720,1740.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Flour & Sugar,KKFS0102,1.0,1410.0,1370,1370,1410.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Cleaning & Hygiene,KKPT0275,1.0,250.0,225,225,250.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11214916.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,5886.0,5886.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.00a.m,5.48,2022-02-14T18:56:33.000Z,2022-02-14T18:57:32.000Z,2022-02-15T08:00:00.000Z,,,0.0,-,-,58,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11134010.0,COMPLETED,Cooking Fat & Oil,KKCO0488,1.0,2185.0,2125,2125,2185.0,4015.0,4115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.30a.m,5.48,2022-02-10T17:50:07.000Z,2022-02-10T17:47:44.000Z,2022-02-11T08:00:00.000Z,,,0.0,-,100,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11134010.0,COMPLETED,Flour & Sugar,KKFS0102,1.0,1410.0,1370,1370,1410.0,4015.0,4115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.30a.m,5.48,2022-02-10T17:50:07.000Z,2022-02-10T17:47:44.000Z,2022-02-11T08:00:00.000Z,,,0.0,-,100,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11134010.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,4015.0,4115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.30a.m,5.48,2022-02-10T17:50:07.000Z,2022-02-10T17:47:44.000Z,2022-02-11T08:00:00.000Z,,,0.0,-,100,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11134010.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,4015.0,4115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.30a.m,5.48,2022-02-10T17:50:07.000Z,2022-02-10T17:47:44.000Z,2022-02-11T08:00:00.000Z,,,0.0,-,100,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11134010.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,4015.0,4115.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning by 6.30a.m,5.48,2022-02-10T17:50:07.000Z,2022-02-10T17:47:44.000Z,2022-02-11T08:00:00.000Z,,,0.0,-,100,41,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101055.0,COMPLETED,Flour & Sugar,KKFSO172,1.0,1390.0,1370,1370,1390.0,3650.0,3650.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning at 6.30a.m,5.48,2022-02-08T18:18:50.000Z,2022-02-08T18:19:44.000Z,2022-02-09T08:00:00.000Z,,,0.0,-,-,36,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101055.0,COMPLETED,Flour & Sugar,KKFS0302,1.0,1740.0,1720,1720,1740.0,3650.0,3650.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning at 6.30a.m,5.48,2022-02-08T18:18:50.000Z,2022-02-08T18:19:44.000Z,2022-02-09T08:00:00.000Z,,,0.0,-,-,36,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101055.0,COMPLETED,Cleaning & Hygiene,KKPT0109,1.0,192.0,171.5,171.5,192.0,3650.0,3650.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning at 6.30a.m,5.48,2022-02-08T18:18:50.000Z,2022-02-08T18:19:44.000Z,2022-02-09T08:00:00.000Z,,,0.0,-,-,36,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101055.0,COMPLETED,Salt & Seasoning,KKSS0002,1.0,65.0,58,58,65.0,3650.0,3650.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning at 6.30a.m,5.48,2022-02-08T18:18:50.000Z,2022-02-08T18:19:44.000Z,2022-02-09T08:00:00.000Z,,,0.0,-,-,36,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11101055.0,COMPLETED,Flour & Sugar,KKFS0702,1.0,263.0,247,247,263.0,3650.0,3650.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver tomorrow morning at 6.30a.m,5.48,2022-02-08T18:18:50.000Z,2022-02-08T18:19:44.000Z,2022-02-09T08:00:00.000Z,,,0.0,-,-,36,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11052069.0,COMPLETED,Flour & Sugar,KKFS0102,1.0,1410.0,1370,1370,1410.0,3458.0,3478.0,-,-,-,-,0.0,CASH,-,-,0.0,KSh,4362023,893555.0,Deliver on Monday morning by 6.00a.m,5.48,2022-02-05T21:57:51.000Z,2022-02-06T13:00:00.000Z,2022-02-07T08:00:00.000Z,,,0.0,-,20,34,0.0,-,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
